
--Louvian's Community Detection Algorithm --

--# of Communities detected = 0

--Modularity of network = 0.820987
NodeId 	 ClusterId
109842	1319
233638	1319
54380	1319
113312	1319
121765	1319
121766	1319
340053	1319
355037	1319
92371	1319
169133	1319
169134	1319
179856	1319
242033	1319
242034	1319
198785	1319
217488	1319
252930	1319
198784	1319
298287	1319
213858	1319
200331	1319
252923	1319
284847	1319
315668	1319
297565	1320
297566	1320
313018	1320
72049	1320
129915	1320
129916	1320
70430	1320
25646	1320
24208	1320
291330	1320
291331	1320
297564	1320
375300	1320
375301	1320
35487	1320
88417	1320
95209	1320
290904	1320
292477	1320
55510	1320
55827	1320
248725	1320
44483	1322
44485	1322
44486	1322
189305	1322
222155	1322
316784	1322
348601	1322
35507	1322
27452	1322
35506	1322
44484	1322
79131	1322
79132	1322
79133	1322
84543	1322
84544	1322
86082	1322
102308	1322
102309	1322
104403	1322
120329	1322
169522	1322
191022	1322
191023	1322
336153	1322
137167	1322
153991	1322
203622	1322
217838	1322
172434	1322
277313	1322
283020	1322
327472	1322
391531	1322
135649	1322
135651	1322
135652	1322
217707	1322
254759	1322
341641	1322
155478	1322
292857	1322
316751	1322
316752	1322
173989	1322
65837	1322
54082	1322
156464	1322
197731	1322
177558	1322
177559	1322
194441	1322
205437	1322
351433	1322
419706	1322
167835	1322
212484	1322
51261	1322
51262	1322
55111	1322
55112	1322
55113	1322
55114	1322
167836	1322
167837	1322
205438	1322
205439	1322
230021	1322
361338	1322
344129	1322
404215	1322
304842	1322
207224	1322
115506	1322
237164	1322
246625	1322
246626	1322
271359	1322
307292	1322
249743	1322
372589	1322
372590	1322
372591	1322
388194	1322
281026	1322
295750	1322
297525	1322
295747	1322
295748	1322
295749	1322
295751	1322
393008	1322
420568	1322
393009	1322
35622	1327
35624	1327
36306	1327
37093	1327
171247	1327
35623	1327
201769	1327
123238	1327
123398	1327
153054	1327
171248	1327
192778	1327
192779	1327
192780	1327
378387	1327
378388	1327
378389	1327
381953	1327
381954	1327
390112	1327
392550	1327
392551	1327
392552	1327
253940	1327
75803	1327
77811	1327
84979	1327
282180	1327
299136	1327
265756	1327
332672	1327
331572	1327
331573	1327
399729	1327
399780	1327
26062	1331
32985	1331
239465	1331
239466	1331
35733	1331
40612	1331
56589	1331
178083	1331
198764	1331
282018	1331
14253	1332
34184	1332
73757	1332
86112	1332
86113	1332
190226	1332
236589	1332
236590	1332
78364	1332
204815	1332
66438	1332
71244	1332
129790	1332
204814	1332
259932	1332
100001	1332
175030	1332
73758	1332
147839	1332
147840	1332
76625	1332
75590	1332
76461	1332
76622	1332
76623	1332
76624	1332
79805	1332
379850	1332
379851	1332
87587	1332
59466	1332
100492	1332
327942	1332
251707	1332
26178	1333
23941	1333
35768	1333
69641	1333
118397	1334
118398	1334
35788	1334
85496	1334
128011	1334
157300	1334
169890	1334
170201	1334
204474	1334
204475	1334
204781	1334
204782	1334
208602	1334
208603	1334
208604	1334
217028	1334
217029	1334
96394	1334
116456	1334
116457	1334
116458	1334
116459	1334
125129	1334
44680	1336
50971	1336
35836	1336
52399	1336
52400	1336
52401	1336
119032	1343
119984	1343
36032	1343
260032	1343
260033	1343
331515	1343
383772	1343
383773	1343
383774	1343
285676	1343
286139	1343
286140	1343
316667	1343
8519	1344
15763	1344
8515	1344
8520	1344
8521	1344
10003	1344
19408	1344
19526	1344
19527	1344
19611	1344
21878	1344
36040	1344
54134	1344
60690	1344
87829	1344
91093	1344
120001	1344
295721	1344
15583	1344
104366	1344
324394	1344
33804	1344
30416	1344
82519	1344
241386	1344
241387	1344
241388	1344
8522	1344
30341	1344
30342	1344
41044	1344
84687	1344
11988	1344
17494	1344
24462	1344
27526	1344
29505	1344
156288	1344
188695	1344
134079	1344
179450	1344
187432	1344
146762	1344
190263	1344
192880	1344
184156	1344
104036	1344
254022	1344
171306	1344
351170	1344
187431	1344
294536	1344
43580	1344
47085	1344
78112	1344
78113	1344
78114	1344
78115	1344
47228	1344
16266	1344
157628	1344
249874	1344
47227	1344
177866	1344
27043	1344
193907	1344
96150	1344
162721	1344
162723	1344
224520	1344
304860	1344
312555	1344
312556	1344
352053	1344
28370	1344
164973	1344
108205	1344
156292	1344
104541	1344
122671	1344
134081	1344
152534	1344
157456	1344
158234	1344
164972	1344
165305	1344
193765	1344
193766	1344
199476	1344
206966	1344
210096	1344
210187	1344
236425	1344
239681	1344
258933	1344
272238	1344
401406	1344
395809	1344
401488	1344
373006	1344
36041	1344
348336	1344
403456	1344
415477	1344
421369	1344
264702	1344
405964	1344
331310	1344
389351	1344
128752	1344
139380	1344
139379	1344
196408	1344
162397	1344
389232	1344
416736	1344
321151	1344
415014	1344
418719	1344
153702	1344
143917	1344
269554	1344
41607	1344
41608	1344
100674	1344
119726	1344
188930	1344
226559	1344
94072	1344
167496	1344
170277	1344
174423	1344
170932	1344
170933	1344
178213	1344
199256	1344
242450	1344
246225	1344
288357	1344
394421	1344
100673	1344
124408	1344
184514	1344
186962	1344
188929	1344
210038	1344
279335	1344
296363	1344
296364	1344
297788	1344
297789	1344
373846	1344
411175	1344
411176	1344
411655	1344
411656	1344
205810	1344
184513	1344
207440	1344
207441	1344
242449	1344
249772	1344
339960	1344
321128	1344
296365	1344
361994	1344
373847	1344
394605	1344
395297	1344
401621	1344
178031	1344
252679	1344
339930	1344
350759	1344
362018	1344
362019	1344
180909	1344
65936	1344
69885	1344
160153	1344
193092	1344
275243	1344
206124	1344
211171	1344
192946	1344
357548	1344
302778	1344
271208	1344
300524	1344
284509	1344
307250	1344
314175	1344
334626	1344
241377	1344
334627	1344
293315	1344
361120	1344
402652	1344
307894	1344
16294	1344
182411	1344
293316	1344
295902	1344
309788	1344
120805	1345
122285	1345
122286	1345
122287	1345
256673	1345
348544	1345
348545	1345
31590	1345
37692	1345
49545	1345
316453	1345
319868	1345
319869	1345
350921	1345
392338	1345
393293	1345
79975	1345
35343	1345
226122	1345
367881	1345
183493	1345
69233	1345
77218	1345
69232	1345
77217	1345
154541	1345
192138	1345
202907	1345
103825	1345
216860	1345
295909	1345
122030	1345
173309	1345
340255	1345
340547	1345
340548	1345
358008	1345
382785	1345
99526	1345
108235	1345
250443	1345
221355	1345
312551	1345
365523	1345
126456	1345
375475	1345
376842	1345
376843	1345
376844	1345
376845	1345
36180	1349
37501	1349
120109	1349
120569	1349
36181	1349
72894	1349
291951	1349
291952	1349
77097	1350
84620	1350
141877	1350
221047	1350
141871	1350
58448	1350
143730	1350
169174	1350
223391	1350
238701	1350
238702	1350
238703	1350
238704	1350
244806	1350
143589	1350
190684	1350
237663	1350
238705	1350
238706	1350
281809	1350
284963	1350
36191	1350
324486	1350
365606	1350
113110	1350
145110	1350
291830	1350
291833	1350
291834	1350
291835	1350
291838	1350
291840	1350
291841	1350
297018	1350
299081	1350
299082	1350
299083	1350
299084	1350
299085	1350
353181	1350
48256	1350
162356	1350
219302	1350
229428	1350
245044	1350
253304	1350
277884	1350
121748	1350
227131	1350
377287	1350
377288	1350
377289	1350
377290	1350
50795	1352
64394	1352
50796	1352
64943	1352
4776	1352
22168	1352
22169	1352
22170	1352
22819	1352
243909	1352
253404	1352
255615	1352
251620	1352
343166	1352
361385	1352
279824	1352
351462	1352
214310	1352
223870	1352
421611	1352
243908	1352
239277	1352
293738	1352
318068	1352
391695	1352
391697	1352
391698	1352
369804	1352
369805	1352
391562	1352
391699	1352
1218	1352
1727	1352
21626	1352
1826	1352
49716	1352
53114	1352
66586	1352
101567	1352
12528	1352
12529	1352
48267	1352
92196	1352
121465	1352
309199	1352
311492	1352
42147	1352
63041	1352
59755	1352
59756	1352
60797	1352
60798	1352
6049	1352
6308	1352
62407	1352
6048	1352
6200	1352
10503	1352
11018	1352
42701	1352
174859	1352
369384	1352
369385	1352
173562	1352
27521	1354
35590	1354
50492	1354
10142	1354
10755	1354
119884	1354
117417	1354
128148	1354
86994	1354
24316	1354
32575	1354
37674	1354
44603	1354
84471	1354
111869	1354
126594	1354
145519	1354
145520	1354
145521	1354
145565	1354
113613	1354
44604	1354
62031	1354
68908	1354
68909	1354
111801	1354
111802	1354
111803	1354
112676	1354
113612	1354
113614	1354
113615	1354
123646	1354
123647	1354
123648	1354
125114	1354
153672	1354
153673	1354
153674	1354
154714	1354
154715	1354
288593	1354
288594	1354
312228	1354
359464	1354
116486	1354
128176	1354
130504	1354
130505	1354
137876	1354
71451	1354
334909	1354
334910	1354
27395	1354
233358	1354
28994	1354
35589	1354
170886	1354
233960	1354
233961	1354
243204	1354
243205	1354
253871	1354
254602	1354
242865	1354
242866	1354
248663	1354
305816	1354
134965	1354
171849	1354
173572	1354
173573	1354
52737	1354
52738	1354
63927	1354
62669	1354
62670	1354
60803	1354
215080	1354
215081	1354
215082	1354
96386	1354
62668	1354
265278	1354
98214	1354
252646	1354
303822	1354
374033	1354
109417	1354
100427	1354
115897	1354
112678	1354
85212	1354
107530	1354
359981	1354
359982	1354
366616	1354
383280	1354
123724	1354
163583	1354
210225	1354
132325	1354
179400	1354
112677	1354
320510	1354
132324	1354
186363	1354
186364	1354
320508	1354
179401	1354
303823	1354
303824	1354
303825	1354
303826	1354
289494	1354
303829	1354
315696	1354
316371	1354
316372	1354
292916	1354
368911	1354
289568	1354
4013	1356
243985	1356
247911	1356
272973	1356
342234	1356
243986	1356
254438	1356
103134	1356
30610	1356
30611	1356
30612	1356
31455	1356
33967	1356
40790	1356
211367	1356
222342	1356
222343	1356
223128	1356
254819	1356
68288	1356
57312	1356
244845	1356
74990	1356
395951	1356
103516	1356
103517	1356
137840	1356
144639	1356
353124	1356
353125	1356
27996	1356
27997	1356
56106	1356
63337	1356
104971	1356
71049	1356
80256	1356
122211	1356
36342	1356
37458	1356
80257	1356
104970	1356
170382	1356
170384	1356
171711	1356
199918	1356
215000	1356
215001	1356
224611	1356
312638	1356
319272	1356
319273	1356
319274	1356
319275	1356
319276	1356
319277	1356
410236	1356
306909	1356
324816	1356
276052	1356
276053	1356
335211	1356
263216	1356
263217	1356
263218	1356
263219	1356
263220	1356
323147	1356
333492	1356
411531	1356
116966	1356
125252	1356
411800	1356
423500	1356
146723	1356
159903	1356
132021	1356
215315	1356
231962	1356
231958	1356
231959	1356
231960	1356
231961	1356
170512	1356
170513	1356
170514	1356
170515	1356
193003	1356
193004	1356
212107	1356
212151	1356
32377	1357
92520	1357
92521	1357
11423	1358
262138	1358
358998	1358
368634	1358
399559	1358
329275	1358
329276	1358
36423	1358
334763	1358
334765	1358
37159	1358
387438	1358
166800	1361
193122	1361
193123	1361
73047	1364
73048	1364
69196	1364
77608	1364
289843	1364
289844	1364
323629	1364
358389	1364
314937	1364
376167	1364
29053	1369
37258	1369
37260	1369
100858	1369
365205	1369
392759	1369
106844	1369
275540	1369
352343	1369
219484	1369
355008	1369
372767	1369
374262	1369
385386	1369
395917	1369
422050	1369
36364	1371
36717	1371
36718	1371
36719	1371
36720	1371
32192	1372
87268	1372
87269	1372
88918	1372
88919	1372
91974	1372
172234	1372
164335	1372
217605	1372
340339	1372
122539	1372
220789	1372
310268	1372
184272	1372
184273	1372
184577	1372
184578	1372
184579	1372
184580	1372
196760	1372
259698	1372
259739	1372
129678	1372
273890	1372
282733	1372
189880	1372
321857	1372
323913	1372
323914	1372
345322	1372
345323	1372
345324	1372
345325	1372
404475	1372
411395	1372
19559	1372
19561	1372
19562	1372
154604	1372
95943	1372
191039	1372
194794	1372
197196	1372
197612	1372
250334	1372
276966	1372
19682	1372
20322	1372
194337	1372
272670	1372
272671	1372
272675	1372
194336	1372
19681	1372
93106	1372
272672	1372
272673	1372
272674	1372
272676	1372
19683	1372
182818	1372
182819	1372
120311	1372
120408	1372
104804	1372
19684	1372
82335	1372
103102	1372
120303	1372
120304	1372
120305	1372
120306	1372
120307	1372
120308	1372
120309	1372
120409	1372
120410	1372
120411	1372
120412	1372
104803	1372
135030	1372
312779	1372
312780	1372
107990	1372
182802	1372
272907	1372
287445	1372
287446	1372
312955	1372
115071	1372
118285	1372
118286	1372
214925	1372
240559	1372
413588	1372
120701	1372
119121	1372
119122	1372
119123	1372
119124	1372
119125	1372
193453	1372
125046	1372
125047	1372
119836	1372
120700	1372
120702	1372
112225	1372
25331	1372
92956	1372
95677	1372
175654	1372
175776	1372
178275	1372
170721	1372
181477	1372
241532	1372
145866	1372
154049	1372
243850	1372
243851	1372
120363	1372
243849	1372
287495	1372
287496	1372
287497	1372
287498	1372
304608	1372
308716	1372
384909	1372
257094	1372
257095	1372
283418	1372
83435	1372
353339	1372
356100	1372
356101	1372
41068	1372
41069	1372
165730	1372
171830	1372
171831	1372
171832	1372
171833	1372
224939	1372
224940	1372
63646	1372
63647	1372
63648	1372
422166	1372
227931	1372
396313	1372
396314	1372
84682	1372
103863	1372
103864	1372
106925	1372
139666	1372
139667	1372
139668	1372
111044	1372
111045	1372
162072	1372
247803	1372
110202	1372
180221	1372
342177	1372
110791	1372
192667	1372
214922	1372
214924	1372
240558	1372
214923	1372
214926	1372
214927	1372
214928	1372
214929	1372
119559	1372
119560	1372
156398	1372
261370	1372
261371	1372
261372	1372
137322	1372
176027	1372
221759	1372
221760	1372
221761	1372
221762	1372
222215	1372
384998	1372
395088	1372
395089	1372
395090	1372
401418	1372
120698	1372
408801	1372
408802	1372
312043	1372
325705	1372
325707	1372
325711	1372
348852	1372
137324	1372
168817	1372
137321	1372
137323	1372
320669	1372
141934	1372
279778	1372
312902	1372
316046	1372
320591	1372
153488	1372
357077	1372
403475	1372
403476	1372
408824	1372
415512	1372
161573	1372
171803	1372
171804	1372
169991	1372
165637	1372
315523	1372
175709	1372
176028	1372
419857	1372
419858	1372
111256	1372
230036	1372
254415	1372
254414	1372
249499	1372
249501	1372
362067	1372
378663	1372
312041	1372
312042	1372
392104	1372
390681	1372
390682	1372
390683	1372
390684	1372
395105	1372
395106	1372
395107	1372
420011	1372
208127	1373
325257	1373
19305	1374
13145	1374
42867	1374
233536	1374
252831	1374
252832	1374
39366	1374
80465	1374
169913	1374
196252	1374
204103	1374
240446	1374
269023	1374
167894	1374
167895	1374
65965	1374
391678	1374
391701	1374
65966	1374
112410	1374
112411	1374
128710	1374
159957	1374
162354	1374
205759	1374
205760	1374
230388	1374
230389	1374
253593	1374
257440	1374
321071	1374
214711	1374
275797	1374
300072	1374
139598	1374
104828	1374
105491	1374
121519	1374
155126	1374
156047	1374
207124	1374
207125	1374
216721	1374
227922	1374
230588	1374
242095	1374
344262	1374
348776	1374
422371	1374
156046	1374
352473	1374
321282	1374
220859	1374
355951	1374
110197	1375
85109	1375
385269	1375
110151	1375
110152	1375
93087	1375
398256	1375
415621	1375
151310	1375
279806	1375
375519	1375
375520	1375
71874	1376
71875	1376
74755	1376
91305	1376
93213	1376
94392	1376
94393	1376
94394	1376
111296	1376
142103	1376
144327	1376
159721	1376
33270	1379
61782	1379
36932	1381
42374	1381
64188	1381
71785	1381
342590	1381
349035	1381
377650	1383
377651	1383
36971	1383
400786	1383
411241	1383
424157	1383
220233	1383
374793	1383
387348	1383
155514	1383
220234	1383
236203	1383
275273	1383
328594	1383
345709	1383
345710	1383
345712	1383
345713	1383
369967	1383
385974	1383
388954	1383
388955	1383
416935	1383
328566	1383
328567	1383
342834	1383
267029	1383
388956	1383
386330	1383
386331	1383
386332	1383
399964	1383
399965	1383
277559	1383
345711	1383
250979	1383
250980	1383
277560	1383
277954	1383
280781	1383
280782	1383
267028	1383
298500	1383
298501	1383
37080	1386
37081	1386
37079	1386
42556	1386
48694	1386
37121	1388
37123	1388
37124	1388
37535	1388
48398	1388
49038	1388
37534	1388
107475	1388
152528	1388
152529	1388
152530	1388
152531	1388
107474	1388
72951	1388
73180	1388
74711	1388
244769	1388
244770	1388
257161	1388
37122	1388
260723	1388
260722	1388
265977	1388
265978	1388
66628	1388
257182	1388
265976	1388
265979	1388
40922	1389
1052	1389
2758	1389
2918	1389
37142	1389
78511	1389
80931	1389
101400	1389
79215	1389
232924	1389
291178	1389
299237	1389
197498	1389
55799	1389
48365	1389
93711	1389
36332	1389
36333	1389
43272	1389
71801	1389
93503	1389
117627	1389
414943	1389
118090	1389
169723	1389
183756	1389
202077	1389
253665	1389
339947	1389
382458	1389
194882	1389
215374	1389
218705	1389
226129	1389
378970	1389
413349	1389
218706	1389
150161	1389
191215	1389
150162	1389
213623	1389
267637	1389
18555	1389
18556	1389
19796	1389
18554	1389
69234	1389
153292	1389
163693	1389
181892	1389
181893	1389
186987	1389
186988	1389
189814	1389
195309	1389
219021	1389
219022	1389
219023	1389
219122	1389
219123	1389
67981	1389
22048	1389
22049	1389
22050	1389
22281	1389
22282	1389
22283	1389
22284	1389
22924	1389
28504	1389
28505	1389
82145	1389
82164	1389
82165	1389
82166	1389
91717	1389
93578	1389
41882	1389
63125	1389
165251	1389
93710	1389
174988	1389
186753	1389
186754	1389
186755	1389
189419	1389
202233	1389
223454	1389
241007	1389
357934	1389
314132	1389
81400	1389
121403	1389
121402	1389
202056	1389
72709	1389
210938	1389
172830	1389
186933	1389
92596	1389
92675	1389
56231	1389
94436	1389
155293	1389
155294	1389
60071	1389
60072	1389
96897	1389
96898	1389
251384	1389
333085	1389
90457	1389
170911	1389
60073	1389
102914	1389
170910	1389
176832	1389
191662	1389
191663	1389
202378	1389
300342	1389
338074	1389
416984	1389
424142	1389
204502	1389
204503	1389
204504	1389
176414	1389
221042	1389
226349	1389
279179	1389
282779	1389
324286	1389
332028	1389
396849	1389
241698	1389
241699	1389
324726	1389
324727	1389
382857	1389
302741	1389
405169	1389
89491	1389
93185	1389
93306	1389
93307	1389
93308	1389
156157	1389
90702	1389
185205	1389
192920	1389
192921	1389
191650	1389
192919	1389
302742	1389
363170	1389
184885	1389
195297	1389
198717	1389
365862	1389
225237	1389
297307	1389
380553	1389
118062	1389
231612	1389
102955	1389
269884	1389
338203	1389
422752	1389
108539	1389
133900	1389
133901	1389
116340	1389
117251	1389
58965	1389
298634	1389
310810	1389
265638	1389
326849	1389
326850	1389
326851	1389
353796	1389
118899	1389
125765	1389
252023	1389
143007	1389
135209	1389
135210	1389
135211	1389
151702	1389
219791	1389
219792	1389
152488	1389
201666	1389
269867	1389
269868	1389
273686	1389
301647	1389
338197	1389
370652	1389
346617	1389
151828	1389
175021	1389
269890	1389
276766	1389
276767	1389
163580	1389
163874	1389
282352	1389
163691	1389
163692	1389
169668	1389
214556	1389
335960	1389
346771	1389
346772	1389
188588	1389
373865	1389
230888	1389
188589	1389
211659	1389
373864	1389
283463	1389
240476	1389
240477	1389
250749	1389
232117	1389
236983	1389
203106	1389
390122	1389
374008	1389
256076	1389
256077	1389
256078	1389
260925	1389
260926	1389
65233	1390
249542	1390
256861	1390
290023	1390
290024	1390
320233	1390
320234	1390
11784	1390
4692	1390
9476	1390
9478	1390
27069	1390
27070	1390
27071	1390
28649	1390
42633	1390
215542	1390
279256	1390
311513	1390
350761	1390
14333	1390
17508	1390
110244	1390
38885	1390
45719	1390
77980	1390
116156	1390
116157	1390
53302	1390
45723	1390
69107	1390
31115	1390
45720	1390
45721	1390
149919	1390
40742	1390
159604	1390
167432	1390
150034	1390
188664	1390
224010	1390
278595	1390
311684	1390
380619	1390
28486	1390
28487	1390
29093	1390
30694	1390
30715	1390
102690	1390
30695	1390
220517	1390
267961	1390
102691	1390
225392	1390
226758	1390
267960	1390
267962	1390
361770	1390
361771	1390
361772	1390
384496	1390
37154	1390
116116	1390
296388	1390
52039	1390
89994	1390
123936	1390
269671	1390
406681	1390
83058	1390
84370	1390
49652	1390
4713	1390
18228	1390
113671	1390
116856	1390
119788	1390
131284	1390
143522	1390
205178	1390
211735	1390
225974	1390
255109	1390
407195	1390
146167	1390
338258	1390
422017	1390
311201	1390
316686	1390
26885	1390
26886	1390
224509	1390
38720	1391
44658	1391
37198	1391
55913	1391
304994	1391
391756	1392
395115	1392
44922	1392
44815	1392
44924	1392
49562	1392
325736	1392
8925	1393
4746	1393
17820	1393
17821	1393
18513	1393
19375	1393
22114	1393
28540	1393
33398	1393
45458	1393
63596	1393
63597	1393
45152	1393
368438	1393
368439	1393
368440	1393
399302	1393
388375	1393
337964	1393
263459	1393
370888	1393
380432	1393
58365	1393
39159	1393
273708	1393
66970	1393
273046	1393
86670	1393
39175	1393
39177	1393
87459	1393
94230	1393
163047	1393
186217	1393
258665	1393
87000	1393
86669	1393
66271	1393
76194	1393
75550	1393
75551	1393
85213	1393
69540	1393
39166	1393
54422	1393
61093	1393
69940	1393
270790	1396
270966	1396
37289	1396
168887	1396
183597	1396
288602	1396
288603	1396
294342	1396
300385	1396
301395	1396
301396	1396
301397	1396
362838	1396
362839	1396
362840	1396
364130	1396
364131	1396
185444	1396
354188	1396
367071	1396
367072	1396
357880	1396
25989	1397
86714	1397
89678	1397
178966	1397
184271	1397
37767	1397
113171	1397
126073	1397
218561	1397
355434	1397
189952	1397
289771	1397
403851	1397
406024	1397
214484	1397
214485	1397
259207	1397
259208	1397
220158	1397
246265	1397
220159	1397
220160	1397
234195	1397
330524	1397
382918	1397
34954	1401
69922	1401
76110	1401
37336	1401
39678	1401
42411	1401
60056	1401
23208	1404
101496	1404
103377	1404
251166	1404
251167	1404
396616	1404
424754	1404
107994	1404
188012	1404
188013	1404
107995	1404
272657	1404
272658	1404
279146	1404
284252	1404
37426	1404
205361	1404
205362	1404
205365	1404
126860	1404
205527	1404
205528	1404
309845	1404
312003	1404
313214	1404
396617	1404
120433	1404
120432	1404
215893	1404
215894	1404
285536	1404
347603	1404
80723	1404
26616	1404
69982	1404
83064	1404
25721	1404
95547	1404
109942	1404
26025	1404
83252	1404
329306	1404
322522	1404
196755	1404
110551	1404
25726	1404
40621	1404
68304	1404
73241	1404
85232	1404
96151	1404
106966	1404
210238	1404
353749	1404
424881	1404
285542	1404
93358	1404
176594	1404
225070	1404
162110	1404
257125	1404
257126	1404
172579	1404
236868	1404
391657	1404
391685	1404
323720	1404
87120	1404
204204	1404
82355	1404
140281	1404
260883	1404
320753	1404
348606	1404
208477	1404
272797	1404
291442	1404
253951	1404
260882	1404
251439	1404
208476	1404
233256	1404
233257	1404
260879	1404
260880	1404
260881	1404
260884	1404
260885	1404
291670	1404
291671	1404
291672	1404
367141	1404
157632	1404
202631	1404
203670	1404
309472	1404
254425	1404
255588	1404
351367	1404
421584	1404
35197	1410
37610	1410
63023	1410
85859	1410
85860	1410
81314	1411
92625	1411
101315	1411
101316	1411
105508	1411
87576	1411
37646	1411
47500	1411
52442	1411
66522	1411
87577	1411
87578	1411
93694	1411
107573	1411
115022	1411
115023	1411
115024	1411
115025	1411
115026	1411
115027	1411
154560	1411
309904	1411
335544	1411
108719	1411
209480	1411
109901	1411
169454	1411
174271	1411
176043	1411
176044	1411
176045	1411
66521	1411
66523	1411
20601	1414
35755	1414
37715	1414
37716	1414
207532	1414
260859	1414
117669	1414
242576	1414
247703	1414
335575	1414
335576	1414
357482	1414
253979	1414
7155	1415
3172	1415
7154	1415
20917	1415
20918	1415
23121	1415
2240	1415
2981	1415
17237	1415
17514	1415
110630	1415
159177	1415
5575	1415
5691	1415
8180	1415
8181	1415
5576	1415
8935	1415
17165	1415
21541	1415
6991	1415
68529	1415
117271	1415
119352	1415
119353	1415
7401	1415
38387	1415
7819	1415
102494	1415
39097	1415
39098	1415
39102	1415
39103	1415
164315	1415
103094	1415
103096	1415
103097	1415
12673	1415
97448	1415
60042	1415
44408	1415
36999	1415
364645	1415
272353	1415
64305	1415
25211	1415
25854	1415
34466	1415
52135	1415
55025	1415
60740	1415
74052	1415
86322	1415
107032	1415
125876	1415
161338	1415
222538	1415
291544	1415
291545	1415
291546	1415
291547	1415
298846	1415
45810	1415
44407	1415
143250	1415
325873	1415
186681	1415
199421	1415
19512	1415
14756	1415
18865	1415
20146	1415
39200	1415
56753	1415
16093	1415
7436	1415
5756	1415
13655	1415
20284	1415
20285	1415
22173	1415
22225	1415
27637	1415
47928	1415
54062	1415
61542	1415
117956	1415
32603	1415
142253	1415
162107	1415
196226	1415
197677	1415
200762	1415
203370	1415
230134	1415
230135	1415
230136	1415
304598	1415
384829	1415
316908	1415
21166	1415
6554	1415
6581	1415
125954	1415
238274	1415
54655	1415
103588	1415
170618	1415
414221	1415
414222	1415
414223	1415
414392	1415
57010	1415
144389	1415
34122	1415
55757	1415
55758	1415
30452	1415
54862	1415
30451	1415
110715	1415
40904	1415
30922	1415
105094	1415
162744	1415
235816	1415
357906	1415
412165	1415
34139	1415
12593	1415
46485	1415
367798	1415
45775	1415
60677	1415
410857	1415
14508	1415
34422	1415
64019	1415
182577	1415
231046	1415
250738	1415
250739	1415
250740	1415
145707	1415
286958	1415
58785	1415
345512	1415
404000	1415
404001	1415
34784	1415
77430	1415
77431	1415
37738	1415
149756	1415
149757	1415
149758	1415
149759	1415
38386	1415
68541	1415
68946	1415
71119	1415
73938	1415
48864	1415
55941	1415
66835	1415
66836	1415
66837	1415
72137	1415
72138	1415
74235	1415
357201	1415
34044	1415
17408	1415
17409	1415
6094	1415
279814	1415
279815	1415
268625	1415
34202	1415
34200	1415
34201	1415
254355	1415
124645	1415
39740	1415
52055	1415
126249	1415
134294	1415
229109	1415
363541	1415
175472	1415
331023	1415
62490	1415
165537	1415
310669	1415
310670	1415
189742	1415
140048	1415
335308	1415
308366	1415
314452	1415
200412	1415
198364	1415
202358	1415
249748	1415
236981	1415
249813	1415
69900	1415
80046	1415
414898	1415
71879	1415
127418	1415
71923	1415
71924	1415
90654	1415
90655	1415
212457	1415
382029	1415
375940	1415
375941	1415
131367	1415
131368	1415
85060	1415
121375	1415
121376	1415
100215	1415
223784	1415
130931	1415
259206	1415
58146	1415
94397	1415
112574	1415
118994	1415
120740	1415
202464	1415
276388	1415
297326	1415
364784	1415
395606	1415
135381	1415
367009	1415
378321	1415
138416	1415
100640	1415
132721	1415
132722	1415
143290	1415
100650	1415
100649	1415
409971	1415
335298	1415
333230	1415
333369	1415
344368	1415
362339	1415
377486	1415
417737	1415
188251	1415
188252	1415
219654	1415
274770	1415
214791	1415
213351	1415
240436	1415
321810	1415
350677	1415
350711	1415
350712	1415
376740	1415
376741	1415
37917	1419
99574	1419
100274	1419
124847	1419
126620	1419
65938	1420
97404	1420
159020	1420
267230	1420
320991	1420
202264	1421
309459	1421
37964	1421
168496	1421
179595	1421
243988	1421
50359	1421
391680	1421
391681	1421
391682	1421
400306	1421
309245	1421
145861	1421
145860	1421
145862	1421
14923	1422
14924	1422
14925	1422
14926	1422
14927	1422
145929	1422
145930	1422
145931	1422
154383	1422
189694	1422
195015	1422
38011	1423
39263	1423
78388	1423
87239	1423
87240	1423
277221	1424
277222	1424
277223	1424
107981	1424
107982	1424
110774	1424
122816	1424
123805	1424
123806	1424
118564	1424
329394	1424
329395	1424
329396	1424
337821	1424
350868	1424
350869	1424
277370	1424
315783	1424
89936	1425
89937	1425
202794	1425
109974	1425
243761	1425
5610	1425
20923	1425
21458	1425
20922	1425
20924	1425
21457	1425
24414	1425
13548	1425
31682	1425
46092	1425
75938	1425
75939	1425
75940	1425
77044	1425
77045	1425
79105	1425
79106	1425
169458	1425
181397	1425
141976	1425
143281	1425
186451	1425
245529	1425
260871	1425
268324	1425
143282	1425
53668	1425
60687	1425
169457	1425
15945	1425
15438	1425
15439	1425
62279	1425
72765	1425
72767	1425
72768	1425
139383	1425
268325	1425
133800	1425
46178	1425
116800	1425
121662	1425
129882	1425
132490	1425
257255	1425
163820	1425
113356	1425
131580	1425
133125	1425
133126	1425
135093	1425
138694	1425
138695	1425
257254	1425
406383	1425
406384	1425
70011	1425
79972	1425
147367	1425
108283	1425
260869	1425
291656	1425
339966	1425
191507	1425
93826	1425
226518	1425
291657	1425
377435	1425
414872	1425
357333	1425
396965	1425
350961	1425
356797	1425
186747	1425
203434	1425
256256	1425
365707	1425
365708	1425
